Outlet_ID,week,pid,product_name,no_units
ID7071,8,IP1,Vanilla Mini Cone,1465.0
ID7071,8,IP2,Chocolate Petite Bar,1420.0
ID7071,8,IP3,Strawberry Tiny Cup,723.0
ID7071,8,IP4,Mint Bite-size Pop,249.0
ID7071,8,IP5,Butter Pecan Small Stick,197.0
ID7071,8,BP1,Chocolate Fudge Big Scoop,187.0
ID7071,8,BP2,Moose Tracks Jumbo Cup,115.0
ID7071,8,BP3,Mint Chocolate Chip Family Pack,91.0
ID7071,8,BP5,Cookies and Cream Mega Tub,278.0
ID7071,9,IP1,Vanilla Mini Cone,1186.0
ID7071,9,IP2,Chocolate Petite Bar,967.0
ID7071,9,IP4,Mint Bite-size Pop,129.0
ID7071,9,IP5,Butter Pecan Small Stick,374.0
ID7071,9,BP1,Chocolate Fudge Big Scoop,112.0
ID7071,9,BP2,Moose Tracks Jumbo Cup,228.0
ID7071,9,BP3,Mint Chocolate Chip Family Pack,182.0
ID7071,9,BP4,Rocky Road Mega Tub,68.0
ID7071,10,IP1,Vanilla Mini Cone,878.0
ID7071,10,IP2,Chocolate Petite Bar,354.0
ID7071,10,IP4,Mint Bite-size Pop,801.0
ID7071,10,IP5,Butter Pecan Small Stick,669.0
ID7071,10,BP1,Chocolate Fudge Big Scoop,121.0
ID7071,10,BP3,Mint Chocolate Chip Family Pack,154.0
ID7071,10,BP4,Rocky Road Mega Tub,208.0
ID7071,10,BP5,Cookies and Cream Mega Tub,163.0
ID7071,11,IP1,Vanilla Mini Cone,416.0
ID7071,11,IP2,Chocolate Petite Bar,131.0
ID7071,11,IP3,Strawberry Tiny Cup,512.0
ID7071,11,IP4,Mint Bite-size Pop,469.0
ID7071,11,IP5,Butter Pecan Small Stick,140.0
ID7071,11,BP1,Chocolate Fudge Big Scoop,75.0
ID7071,11,BP3,Mint Chocolate Chip Family Pack,57.0
ID7071,11,BP4,Rocky Road Mega Tub,90.0
ID7071,11,BP5,Cookies and Cream Mega Tub,238.0
ID7071,12,IP1,Vanilla Mini Cone,1200.0
ID7071,12,IP2,Chocolate Petite Bar,846.0
ID7071,12,IP3,Strawberry Tiny Cup,412.0
ID7071,12,IP4,Mint Bite-size Pop,1231.0
ID7071,12,IP5,Butter Pecan Small Stick,1068.0
ID7071,12,BP1,Chocolate Fudge Big Scoop,47.0
ID7071,12,BP2,Moose Tracks Jumbo Cup,179.0
ID7071,12,BP3,Mint Chocolate Chip Family Pack,36.0
ID7071,12,BP4,Rocky Road Mega Tub,260.0
ID6487,1,IP1,Vanilla Mini Cone,265.0
ID6487,1,IP2,Chocolate Petite Bar,808.0
ID6487,1,IP3,Strawberry Tiny Cup,1021.0
ID6487,1,IP4,Mint Bite-size Pop,1058.0
ID6487,1,IP5,Butter Pecan Small Stick,1309.0
ID6487,1,BP2,Moose Tracks Jumbo Cup,124.0
ID6487,1,BP3,Mint Chocolate Chip Family Pack,180.0
ID6487,1,BP4,Rocky Road Mega Tub,215.0
ID6487,2,IP1,Vanilla Mini Cone,594.0
ID6487,2,IP2,Chocolate Petite Bar,110.0
ID6487,2,IP3,Strawberry Tiny Cup,204.0
ID6487,2,IP4,Mint Bite-size Pop,1320.0
ID6487,2,IP5,Butter Pecan Small Stick,590.0
ID6487,2,BP1,Chocolate Fudge Big Scoop,294.0
ID6487,2,BP3,Mint Chocolate Chip Family Pack,54.0
ID6487,2,BP4,Rocky Road Mega Tub,106.0
ID6487,2,BP5,Cookies and Cream Mega Tub,271.0
ID6487,3,IP1,Vanilla Mini Cone,1461.0
ID6487,3,IP4,Mint Bite-size Pop,806.0
ID6487,3,BP1,Chocolate Fudge Big Scoop,198.0
ID6487,3,BP2,Moose Tracks Jumbo Cup,151.0
ID6487,3,BP3,Mint Chocolate Chip Family Pack,117.0
ID6487,3,BP4,Rocky Road Mega Tub,30.0
ID6487,3,BP5,Cookies and Cream Mega Tub,137.0
ID6487,4,IP1,Vanilla Mini Cone,364.0
ID6487,4,IP2,Chocolate Petite Bar,742.0
ID6487,4,IP3,Strawberry Tiny Cup,1387.0
ID6487,4,IP5,Butter Pecan Small Stick,724.0
ID6487,4,BP1,Chocolate Fudge Big Scoop,46.0
ID6487,4,BP2,Moose Tracks Jumbo Cup,115.0
ID6487,4,BP3,Mint Chocolate Chip Family Pack,265.0
ID6487,4,BP4,Rocky Road Mega Tub,60.0
ID6487,4,BP5,Cookies and Cream Mega Tub,198.0
ID6487,5,IP1,Vanilla Mini Cone,1175.0
ID6487,5,IP2,Chocolate Petite Bar,1385.0
ID6487,5,IP3,Strawberry Tiny Cup,185.0
ID6487,5,IP4,Mint Bite-size Pop,1096.0
ID6487,5,IP5,Butter Pecan Small Stick,1077.0
ID6487,5,BP1,Chocolate Fudge Big Scoop,210.0
ID6487,5,BP3,Mint Chocolate Chip Family Pack,116.0
ID6487,5,BP4,Rocky Road Mega Tub,163.0
ID6487,5,BP5,Cookies and Cream Mega Tub,125.0
ID6487,6,IP1,Vanilla Mini Cone,919.0
ID6487,6,IP2,Chocolate Petite Bar,841.0
ID6487,6,IP4,Mint Bite-size Pop,277.0
ID6487,6,IP5,Butter Pecan Small Stick,145.0
ID6487,6,BP1,Chocolate Fudge Big Scoop,93.0
ID6487,6,BP2,Moose Tracks Jumbo Cup,274.0
ID6487,6,BP3,Mint Chocolate Chip Family Pack,165.0
ID6487,6,BP4,Rocky Road Mega Tub,143.0
ID6487,6,BP5,Cookies and Cream Mega Tub,279.0
ID6487,7,IP1,Vanilla Mini Cone,1146.0
ID6487,7,IP2,Chocolate Petite Bar,367.0
ID6487,7,IP3,Strawberry Tiny Cup,364.0
ID6487,7,IP4,Mint Bite-size Pop,1100.0
ID6487,7,BP1,Chocolate Fudge Big Scoop,206.0
ID6487,7,BP2,Moose Tracks Jumbo Cup,190.0
ID6487,7,BP4,Rocky Road Mega Tub,62.0
ID6487,7,BP5,Cookies and Cream Mega Tub,288.0
ID6487,8,IP1,Vanilla Mini Cone,796.0
ID6487,8,IP2,Chocolate Petite Bar,376.0
ID6487,8,IP3,Strawberry Tiny Cup,999.0
ID6487,8,IP4,Mint Bite-size Pop,1321.0
ID6487,8,IP5,Butter Pecan Small Stick,1484.0
ID6487,8,BP1,Chocolate Fudge Big Scoop,121.0
ID6487,8,BP2,Moose Tracks Jumbo Cup,146.0
ID6487,8,BP3,Mint Chocolate Chip Family Pack,78.0
ID6487,8,BP4,Rocky Road Mega Tub,168.0
ID6487,8,BP5,Cookies and Cream Mega Tub,67.0
ID6487,9,IP1,Vanilla Mini Cone,229.0
ID6487,9,IP2,Chocolate Petite Bar,527.0
ID6487,9,IP3,Strawberry Tiny Cup,882.0
ID6487,9,IP4,Mint Bite-size Pop,1099.0
ID6487,9,IP5,Butter Pecan Small Stick,667.0
ID6487,9,BP3,Mint Chocolate Chip Family Pack,278.0
ID6487,9,BP4,Rocky Road Mega Tub,115.0
ID6487,9,BP5,Cookies and Cream Mega Tub,189.0
ID6487,10,IP1,Vanilla Mini Cone,1133.0
ID6487,10,IP2,Chocolate Petite Bar,429.0
ID6487,10,IP3,Strawberry Tiny Cup,396.0
ID6487,10,IP4,Mint Bite-size Pop,887.0
ID6487,10,IP5,Butter Pecan Small Stick,1494.0
ID6487,10,BP1,Chocolate Fudge Big Scoop,278.0
ID6487,10,BP2,Moose Tracks Jumbo Cup,129.0
ID6487,10,BP3,Mint Chocolate Chip Family Pack,132.0
ID6487,10,BP5,Cookies and Cream Mega Tub,252.0
ID6487,11,IP1,Vanilla Mini Cone,1426.0
ID6487,11,IP2,Chocolate Petite Bar,1206.0
ID6487,11,IP4,Mint Bite-size Pop,287.0
ID6487,11,IP5,Butter Pecan Small Stick,472.0
ID6487,11,BP1,Chocolate Fudge Big Scoop,175.0
ID6487,11,BP2,Moose Tracks Jumbo Cup,53.0
ID6487,11,BP3,Mint Chocolate Chip Family Pack,36.0
ID6487,11,BP5,Cookies and Cream Mega Tub,270.0
ID6487,12,IP1,Vanilla Mini Cone,694.0
ID6487,12,IP2,Chocolate Petite Bar,745.0
ID6487,12,IP4,Mint Bite-size Pop,534.0
ID6487,12,IP5,Butter Pecan Small Stick,1121.0
ID6487,12,BP1,Chocolate Fudge Big Scoop,197.0
ID6487,12,BP2,Moose Tracks Jumbo Cup,299.0
ID6487,12,BP3,Mint Chocolate Chip Family Pack,268.0
ID6487,12,BP4,Rocky Road Mega Tub,256.0
ID6487,12,BP5,Cookies and Cream Mega Tub,57.0
ID7574,1,IP1,Vanilla Mini Cone,915.0
ID7574,1,IP2,Chocolate Petite Bar,141.0
ID7574,1,IP3,Strawberry Tiny Cup,375.0
ID7574,1,IP4,Mint Bite-size Pop,413.0
ID7574,1,IP5,Butter Pecan Small Stick,441.0
ID7574,1,BP2,Moose Tracks Jumbo Cup,242.0
ID7574,1,BP3,Mint Chocolate Chip Family Pack,33.0
ID7574,1,BP4,Rocky Road Mega Tub,89.0
ID7574,1,BP5,Cookies and Cream Mega Tub,259.0
ID7574,2,IP1,Vanilla Mini Cone,767.0
ID7574,2,IP2,Chocolate Petite Bar,952.0
ID7574,2,IP3,Strawberry Tiny Cup,520.0
ID7574,2,IP4,Mint Bite-size Pop,757.0
ID7574,2,IP5,Butter Pecan Small Stick,1048.0
ID7574,2,BP1,Chocolate Fudge Big Scoop,154.0
ID7574,2,BP2,Moose Tracks Jumbo Cup,193.0
ID7574,2,BP3,Mint Chocolate Chip Family Pack,47.0
ID7574,2,BP4,Rocky Road Mega Tub,254.0
ID7574,2,BP5,Cookies and Cream Mega Tub,73.0
ID7574,3,IP1,Vanilla Mini Cone,1204.0
ID7574,3,IP2,Chocolate Petite Bar,440.0
ID7574,3,IP4,Mint Bite-size Pop,399.0
ID7574,3,IP5,Butter Pecan Small Stick,225.0
ID7574,3,BP1,Chocolate Fudge Big Scoop,293.0
ID7574,3,BP2,Moose Tracks Jumbo Cup,71.0
ID7574,3,BP3,Mint Chocolate Chip Family Pack,208.0
ID7574,3,BP4,Rocky Road Mega Tub,67.0
ID7574,4,IP2,Chocolate Petite Bar,1301.0
ID7574,4,IP3,Strawberry Tiny Cup,680.0
ID7574,4,IP4,Mint Bite-size Pop,1281.0
ID7574,4,IP5,Butter Pecan Small Stick,434.0
ID7574,4,BP1,Chocolate Fudge Big Scoop,84.0
ID7574,4,BP2,Moose Tracks Jumbo Cup,46.0
ID7574,4,BP3,Mint Chocolate Chip Family Pack,38.0
ID7574,4,BP4,Rocky Road Mega Tub,80.0
ID7574,4,BP5,Cookies and Cream Mega Tub,286.0
ID7574,5,IP1,Vanilla Mini Cone,568.0
ID7574,5,IP2,Chocolate Petite Bar,635.0
ID7574,5,IP3,Strawberry Tiny Cup,161.0
ID7574,5,IP4,Mint Bite-size Pop,313.0
ID7574,5,IP5,Butter Pecan Small Stick,855.0
ID7574,5,BP1,Chocolate Fudge Big Scoop,254.0
ID7574,5,BP2,Moose Tracks Jumbo Cup,67.0
ID7574,5,BP3,Mint Chocolate Chip Family Pack,295.0
ID7574,5,BP5,Cookies and Cream Mega Tub,37.0
ID7574,6,IP1,Vanilla Mini Cone,616.0
ID7574,6,IP2,Chocolate Petite Bar,980.0
ID7574,6,IP5,Butter Pecan Small Stick,1303.0
ID7574,6,BP1,Chocolate Fudge Big Scoop,218.0
ID7574,6,BP2,Moose Tracks Jumbo Cup,279.0
ID7574,6,BP3,Mint Chocolate Chip Family Pack,184.0
ID7574,6,BP4,Rocky Road Mega Tub,288.0
ID7574,6,BP5,Cookies and Cream Mega Tub,78.0
ID7574,7,IP1,Vanilla Mini Cone,1035.0
ID7574,7,IP2,Chocolate Petite Bar,1121.0
ID7574,7,IP3,Strawberry Tiny Cup,1217.0
ID7574,7,IP4,Mint Bite-size Pop,720.0
ID7574,7,IP5,Butter Pecan Small Stick,374.0
ID7574,7,BP1,Chocolate Fudge Big Scoop,137.0
ID7574,7,BP3,Mint Chocolate Chip Family Pack,45.0
ID7574,7,BP4,Rocky Road Mega Tub,74.0
ID7574,7,BP5,Cookies and Cream Mega Tub,102.0
ID7574,8,IP1,Vanilla Mini Cone,1458.0
ID7574,8,IP2,Chocolate Petite Bar,309.0
ID7574,8,IP3,Strawberry Tiny Cup,212.0
ID7574,8,IP4,Mint Bite-size Pop,617.0
ID7574,8,IP5,Butter Pecan Small Stick,209.0
ID7574,8,BP2,Moose Tracks Jumbo Cup,113.0
ID7574,8,BP3,Mint Chocolate Chip Family Pack,261.0
ID7574,8,BP4,Rocky Road Mega Tub,181.0
ID7574,8,BP5,Cookies and Cream Mega Tub,51.0
ID7574,9,IP1,Vanilla Mini Cone,422.0
ID7574,9,IP2,Chocolate Petite Bar,929.0
ID7574,9,IP3,Strawberry Tiny Cup,214.0
ID7574,9,IP4,Mint Bite-size Pop,1199.0
ID7574,9,IP5,Butter Pecan Small Stick,507.0
ID7574,9,BP2,Moose Tracks Jumbo Cup,67.0
ID7574,9,BP3,Mint Chocolate Chip Family Pack,294.0
ID7574,9,BP5,Cookies and Cream Mega Tub,58.0
ID7574,10,IP1,Vanilla Mini Cone,796.0
ID7574,10,IP2,Chocolate Petite Bar,311.0
ID7574,10,IP3,Strawberry Tiny Cup,1346.0
ID7574,10,IP4,Mint Bite-size Pop,408.0
ID7574,10,IP5,Butter Pecan Small Stick,606.0
ID7574,10,BP1,Chocolate Fudge Big Scoop,276.0
ID7574,10,BP3,Mint Chocolate Chip Family Pack,215.0
ID7574,10,BP4,Rocky Road Mega Tub,119.0
ID7574,10,BP5,Cookies and Cream Mega Tub,252.0
ID7574,11,IP1,Vanilla Mini Cone,879.0
ID7574,11,IP2,Chocolate Petite Bar,1223.0
ID7574,11,IP3,Strawberry Tiny Cup,233.0
ID7574,11,IP4,Mint Bite-size Pop,892.0
ID7574,11,IP5,Butter Pecan Small Stick,347.0
ID7574,11,BP1,Chocolate Fudge Big Scoop,176.0
ID7574,11,BP2,Moose Tracks Jumbo Cup,183.0
ID7574,11,BP5,Cookies and Cream Mega Tub,225.0
ID7574,12,IP1,Vanilla Mini Cone,1461.0
ID7574,12,IP2,Chocolate Petite Bar,1431.0
ID7574,12,IP3,Strawberry Tiny Cup,785.0
ID7574,12,IP4,Mint Bite-size Pop,719.0
ID7574,12,IP5,Butter Pecan Small Stick,241.0
ID7574,12,BP1,Chocolate Fudge Big Scoop,242.0
ID7574,12,BP2,Moose Tracks Jumbo Cup,41.0
ID7574,12,BP3,Mint Chocolate Chip Family Pack,75.0
ID7574,12,BP4,Rocky Road Mega Tub,81.0
ID7574,12,BP5,Cookies and Cream Mega Tub,101.0
ID3946,1,IP1,Vanilla Mini Cone,1129.0
ID3946,1,IP2,Chocolate Petite Bar,988.0
ID3946,1,IP3,Strawberry Tiny Cup,1389.0
ID3946,1,IP4,Mint Bite-size Pop,389.0
ID3946,1,IP5,Butter Pecan Small Stick,1236.0
ID3946,1,BP1,Chocolate Fudge Big Scoop,239.0
ID3946,1,BP3,Mint Chocolate Chip Family Pack,190.0
ID3946,1,BP4,Rocky Road Mega Tub,267.0
ID3946,1,BP5,Cookies and Cream Mega Tub,66.0
ID3946,2,IP1,Vanilla Mini Cone,835.0
ID3946,2,IP2,Chocolate Petite Bar,1350.0
ID3946,2,IP3,Strawberry Tiny Cup,374.0
ID3946,2,IP4,Mint Bite-size Pop,1015.0
ID3946,2,IP5,Butter Pecan Small Stick,1252.0
ID3946,2,BP1,Chocolate Fudge Big Scoop,249.0
ID3946,2,BP2,Moose Tracks Jumbo Cup,77.0
ID3946,2,BP4,Rocky Road Mega Tub,209.0
ID3946,2,BP5,Cookies and Cream Mega Tub,252.0
ID3946,3,IP1,Vanilla Mini Cone,1238.0
ID3946,3,IP2,Chocolate Petite Bar,1133.0
ID3946,3,IP3,Strawberry Tiny Cup,1277.0
ID3946,3,IP4,Mint Bite-size Pop,1098.0
ID3946,3,IP5,Butter Pecan Small Stick,230.0
ID3946,3,BP1,Chocolate Fudge Big Scoop,47.0
ID3946,3,BP2,Moose Tracks Jumbo Cup,172.0
ID3946,3,BP3,Mint Chocolate Chip Family Pack,135.0
ID3946,3,BP4,Rocky Road Mega Tub,76.0
ID3946,3,BP5,Cookies and Cream Mega Tub,176.0
ID3946,4,IP1,Vanilla Mini Cone,710.0
ID3946,4,IP2,Chocolate Petite Bar,603.0
ID3946,4,IP3,Strawberry Tiny Cup,548.0
ID3946,4,IP4,Mint Bite-size Pop,273.0
ID3946,4,IP5,Butter Pecan Small Stick,766.0
ID3946,4,BP1,Chocolate Fudge Big Scoop,223.0
ID3946,4,BP2,Moose Tracks Jumbo Cup,155.0
ID3946,4,BP3,Mint Chocolate Chip Family Pack,232.0
ID3946,4,BP4,Rocky Road Mega Tub,99.0
ID3946,4,BP5,Cookies and Cream Mega Tub,137.0
ID3946,5,IP3,Strawberry Tiny Cup,1380.0
ID3946,5,IP5,Butter Pecan Small Stick,1256.0
ID3946,5,BP1,Chocolate Fudge Big Scoop,289.0
ID3946,5,BP2,Moose Tracks Jumbo Cup,77.0
ID3946,5,BP3,Mint Chocolate Chip Family Pack,90.0
ID3946,5,BP4,Rocky Road Mega Tub,73.0
ID3946,5,BP5,Cookies and Cream Mega Tub,242.0
ID3946,6,IP1,Vanilla Mini Cone,1025.0
ID3946,6,IP3,Strawberry Tiny Cup,1023.0
ID3946,6,IP4,Mint Bite-size Pop,522.0
ID3946,6,IP5,Butter Pecan Small Stick,1193.0
ID3946,6,BP3,Mint Chocolate Chip Family Pack,265.0
ID3946,6,BP4,Rocky Road Mega Tub,275.0
ID3946,6,BP5,Cookies and Cream Mega Tub,242.0
ID3946,7,IP1,Vanilla Mini Cone,1106.0
ID3946,7,IP2,Chocolate Petite Bar,700.0
ID3946,7,IP3,Strawberry Tiny Cup,1302.0
ID3946,7,IP4,Mint Bite-size Pop,1349.0
ID3946,7,IP5,Butter Pecan Small Stick,377.0
ID3946,7,BP1,Chocolate Fudge Big Scoop,73.0
ID3946,7,BP2,Moose Tracks Jumbo Cup,90.0
ID3946,7,BP3,Mint Chocolate Chip Family Pack,129.0
ID3946,7,BP4,Rocky Road Mega Tub,68.0
ID3946,7,BP5,Cookies and Cream Mega Tub,199.0
ID3946,8,IP1,Vanilla Mini Cone,1127.0
ID3946,8,IP2,Chocolate Petite Bar,527.0
ID3946,8,IP3,Strawberry Tiny Cup,508.0
ID3946,8,IP4,Mint Bite-size Pop,1253.0
ID3946,8,IP5,Butter Pecan Small Stick,1028.0
ID3946,8,BP1,Chocolate Fudge Big Scoop,104.0
ID3946,8,BP2,Moose Tracks Jumbo Cup,41.0
ID3946,8,BP3,Mint Chocolate Chip Family Pack,119.0
ID3946,8,BP4,Rocky Road Mega Tub,48.0
ID3946,8,BP5,Cookies and Cream Mega Tub,89.0
ID3946,9,IP1,Vanilla Mini Cone,872.0
ID3946,9,IP2,Chocolate Petite Bar,472.0
ID3946,9,IP3,Strawberry Tiny Cup,385.0
ID3946,9,IP4,Mint Bite-size Pop,745.0
ID3946,9,IP5,Butter Pecan Small Stick,1019.0
ID3946,9,BP1,Chocolate Fudge Big Scoop,111.0
ID3946,9,BP2,Moose Tracks Jumbo Cup,296.0
ID3946,9,BP3,Mint Chocolate Chip Family Pack,287.0
ID3946,9,BP4,Rocky Road Mega Tub,212.0
ID3946,9,BP5,Cookies and Cream Mega Tub,273.0
ID3946,10,IP1,Vanilla Mini Cone,896.0
ID3946,10,IP2,Chocolate Petite Bar,1411.0
ID3946,10,IP3,Strawberry Tiny Cup,986.0
ID3946,10,IP4,Mint Bite-size Pop,1030.0
ID3946,10,IP5,Butter Pecan Small Stick,1000.0
ID3946,10,BP1,Chocolate Fudge Big Scoop,240.0
ID3946,10,BP2,Moose Tracks Jumbo Cup,288.0
ID3946,10,BP3,Mint Chocolate Chip Family Pack,158.0
ID3946,10,BP4,Rocky Road Mega Tub,37.0
ID3946,10,BP5,Cookies and Cream Mega Tub,276.0
ID3946,11,IP1,Vanilla Mini Cone,937.0
ID3946,11,IP2,Chocolate Petite Bar,1137.0
ID3946,11,IP3,Strawberry Tiny Cup,122.0
ID3946,11,IP4,Mint Bite-size Pop,884.0
ID3946,11,IP5,Butter Pecan Small Stick,503.0
ID3946,11,BP1,Chocolate Fudge Big Scoop,121.0
ID3946,11,BP2,Moose Tracks Jumbo Cup,281.0
ID3946,11,BP4,Rocky Road Mega Tub,113.0
ID3946,11,BP5,Cookies and Cream Mega Tub,295.0
ID3946,12,IP1,Vanilla Mini Cone,867.0
ID3946,12,IP2,Chocolate Petite Bar,456.0
ID3946,12,IP3,Strawberry Tiny Cup,359.0
ID3946,12,IP4,Mint Bite-size Pop,1103.0
ID3946,12,IP5,Butter Pecan Small Stick,1034.0
ID3946,12,BP2,Moose Tracks Jumbo Cup,134.0
ID3946,12,BP3,Mint Chocolate Chip Family Pack,280.0
ID3946,12,BP4,Rocky Road Mega Tub,274.0
ID3946,12,BP5,Cookies and Cream Mega Tub,273.0
ID3142,1,IP1,Vanilla Mini Cone,357.0
ID3142,1,IP2,Chocolate Petite Bar,1224.0
ID3142,1,IP3,Strawberry Tiny Cup,606.0
ID3142,1,IP5,Butter Pecan Small Stick,155.0
ID3142,1,BP1,Chocolate Fudge Big Scoop,117.0
ID3142,1,BP2,Moose Tracks Jumbo Cup,99.0
ID3142,1,BP3,Mint Chocolate Chip Family Pack,61.0
ID3142,1,BP4,Rocky Road Mega Tub,195.0
ID3142,1,BP5,Cookies and Cream Mega Tub,268.0
ID3142,2,IP1,Vanilla Mini Cone,198.0
ID3142,2,IP2,Chocolate Petite Bar,1161.0
ID3142,2,IP3,Strawberry Tiny Cup,1445.0
ID3142,2,IP4,Mint Bite-size Pop,1313.0
ID3142,2,BP1,Chocolate Fudge Big Scoop,252.0
ID3142,2,BP2,Moose Tracks Jumbo Cup,52.0
ID3142,2,BP3,Mint Chocolate Chip Family Pack,295.0
ID3142,2,BP4,Rocky Road Mega Tub,235.0
ID3142,2,BP5,Cookies and Cream Mega Tub,102.0
ID3142,3,IP1,Vanilla Mini Cone,946.0
ID3142,3,IP3,Strawberry Tiny Cup,954.0
ID3142,3,IP4,Mint Bite-size Pop,580.0
ID3142,3,IP5,Butter Pecan Small Stick,289.0
ID3142,3,BP1,Chocolate Fudge Big Scoop,58.0
ID3142,3,BP2,Moose Tracks Jumbo Cup,158.0
ID3142,3,BP3,Mint Chocolate Chip Family Pack,192.0
ID3142,3,BP4,Rocky Road Mega Tub,201.0
ID3142,4,IP2,Chocolate Petite Bar,379.0
ID3142,4,IP3,Strawberry Tiny Cup,536.0
ID3142,4,IP4,Mint Bite-size Pop,1376.0
ID3142,4,IP5,Butter Pecan Small Stick,632.0
ID3142,4,BP1,Chocolate Fudge Big Scoop,268.0
ID3142,4,BP2,Moose Tracks Jumbo Cup,174.0
ID3142,4,BP4,Rocky Road Mega Tub,238.0
ID3142,4,BP5,Cookies and Cream Mega Tub,200.0
ID3142,5,IP1,Vanilla Mini Cone,876.0
ID3142,5,IP2,Chocolate Petite Bar,374.0
ID3142,5,IP3,Strawberry Tiny Cup,673.0
ID3142,5,IP5,Butter Pecan Small Stick,134.0
ID3142,5,BP1,Chocolate Fudge Big Scoop,296.0
ID3142,5,BP2,Moose Tracks Jumbo Cup,296.0
ID3142,5,BP3,Mint Chocolate Chip Family Pack,151.0
ID3142,5,BP4,Rocky Road Mega Tub,81.0
ID3142,5,BP5,Cookies and Cream Mega Tub,124.0
ID3142,6,IP1,Vanilla Mini Cone,415.0
ID3142,6,IP2,Chocolate Petite Bar,1466.0
ID3142,6,IP3,Strawberry Tiny Cup,1386.0
ID3142,6,IP4,Mint Bite-size Pop,334.0
ID3142,6,BP1,Chocolate Fudge Big Scoop,169.0
ID3142,6,BP2,Moose Tracks Jumbo Cup,110.0
ID3142,6,BP3,Mint Chocolate Chip Family Pack,128.0
ID3142,6,BP4,Rocky Road Mega Tub,195.0
ID3142,6,BP5,Cookies and Cream Mega Tub,148.0
ID3142,7,IP1,Vanilla Mini Cone,911.0
ID3142,7,IP2,Chocolate Petite Bar,233.0
ID3142,7,IP3,Strawberry Tiny Cup,334.0
ID3142,7,IP4,Mint Bite-size Pop,1297.0
ID3142,7,IP5,Butter Pecan Small Stick,1120.0
ID3142,7,BP1,Chocolate Fudge Big Scoop,88.0
ID3142,7,BP2,Moose Tracks Jumbo Cup,69.0
ID3142,7,BP3,Mint Chocolate Chip Family Pack,299.0
ID3142,7,BP4,Rocky Road Mega Tub,35.0
ID3142,7,BP5,Cookies and Cream Mega Tub,110.0
ID3142,8,IP1,Vanilla Mini Cone,972.0
ID3142,8,IP2,Chocolate Petite Bar,877.0
ID3142,8,IP3,Strawberry Tiny Cup,1016.0
ID3142,8,IP5,Butter Pecan Small Stick,1324.0
ID3142,8,BP1,Chocolate Fudge Big Scoop,247.0
ID3142,8,BP2,Moose Tracks Jumbo Cup,205.0
ID3142,8,BP3,Mint Chocolate Chip Family Pack,41.0
ID3142,8,BP4,Rocky Road Mega Tub,170.0
ID3142,8,BP5,Cookies and Cream Mega Tub,231.0
ID3142,9,IP1,Vanilla Mini Cone,1482.0
ID3142,9,IP2,Chocolate Petite Bar,292.0
ID3142,9,IP3,Strawberry Tiny Cup,399.0
ID3142,9,IP5,Butter Pecan Small Stick,1220.0
ID3142,9,BP1,Chocolate Fudge Big Scoop,201.0
ID3142,9,BP2,Moose Tracks Jumbo Cup,291.0
ID3142,9,BP3,Mint Chocolate Chip Family Pack,128.0
ID3142,9,BP4,Rocky Road Mega Tub,218.0
ID3142,10,IP1,Vanilla Mini Cone,313.0
ID3142,10,IP2,Chocolate Petite Bar,201.0
ID3142,10,IP3,Strawberry Tiny Cup,1275.0
ID3142,10,IP4,Mint Bite-size Pop,956.0
ID3142,10,IP5,Butter Pecan Small Stick,713.0
ID3142,10,BP1,Chocolate Fudge Big Scoop,267.0
ID3142,10,BP2,Moose Tracks Jumbo Cup,293.0
ID3142,10,BP4,Rocky Road Mega Tub,274.0
ID3142,10,BP5,Cookies and Cream Mega Tub,147.0
ID3142,11,IP2,Chocolate Petite Bar,609.0
ID3142,11,IP5,Butter Pecan Small Stick,209.0
ID3142,11,BP1,Chocolate Fudge Big Scoop,155.0
ID3142,11,BP2,Moose Tracks Jumbo Cup,89.0
ID3142,11,BP3,Mint Chocolate Chip Family Pack,116.0
ID3142,11,BP4,Rocky Road Mega Tub,58.0
ID3142,11,BP5,Cookies and Cream Mega Tub,289.0
ID3142,12,IP1,Vanilla Mini Cone,757.0
ID3142,12,IP2,Chocolate Petite Bar,570.0
ID3142,12,IP3,Strawberry Tiny Cup,813.0
ID3142,12,IP4,Mint Bite-size Pop,259.0
ID3142,12,IP5,Butter Pecan Small Stick,1405.0
ID3142,12,BP1,Chocolate Fudge Big Scoop,222.0
ID3142,12,BP2,Moose Tracks Jumbo Cup,72.0
ID3142,12,BP5,Cookies and Cream Mega Tub,132.0
ID1543,1,IP1,Vanilla Mini Cone,1154.0
ID1543,1,IP2,Chocolate Petite Bar,132.0
ID1543,1,IP3,Strawberry Tiny Cup,1189.0
ID1543,1,IP4,Mint Bite-size Pop,130.0
ID1543,1,IP5,Butter Pecan Small Stick,988.0
ID1543,1,BP1,Chocolate Fudge Big Scoop,187.0
ID1543,1,BP3,Mint Chocolate Chip Family Pack,95.0
ID1543,1,BP4,Rocky Road Mega Tub,125.0
ID1543,1,BP5,Cookies and Cream Mega Tub,243.0
ID1543,2,IP1,Vanilla Mini Cone,835.0
ID1543,2,IP2,Chocolate Petite Bar,146.0
ID1543,2,IP3,Strawberry Tiny Cup,470.0
ID1543,2,IP4,Mint Bite-size Pop,417.0
ID1543,2,IP5,Butter Pecan Small Stick,839.0
ID1543,2,BP1,Chocolate Fudge Big Scoop,116.0
ID1543,2,BP2,Moose Tracks Jumbo Cup,76.0
